text,label
ещё надо было одной из них голову отрезать публично при всех чтоб другому было не повадно,1
ногам охотника писец может хуже быть,0
ну я по таблицам смотрю...........ок,0
пизда малолетняя себе нихуя для пропитания не сможет добыть,1
"что за тупая пиндосовская привычка,ноги задирать куда попало?",1
после подобных речей и действий какие могут быть братские отношения хорошо хоть партнерские бы остались я бы с ним после всего этого срать на одном гектаре не сел просто ублюдок.,1
ты мужик охуел что пишешь,1
пидор этот солженицын сука поганая,1
"точно она, спасибо большое 💐",0
огоо!,0
"поищи на хвидеос ченить типа - трахают бурятку русское teen
",1
"пидоро к стене ,вернуть смертную казнь",1
"у меня за три года , ничего такого,как вы выражаетесь гадила не было! приучена к лотку ....",0
"Чё там? Опять трупами завалили, героев небыло, платить и каяться?
",1
ну и уебище.,1
классно сказано👏👏👍,0
"В 134-135 УК про письменное согласие ничего нет.
",0
вот ты напрягись и работай когда будешь в моём возрасте вот тогда а будешь лалать время бежит быстро ты видно дерьмократ лебераст вот и поинтересуйся когда уходят на пенсию в цивилизованных странах 1991 г городские сумасшедшие орали партия дай порулить порулили твари забыли твари сказать что на пути к капитализму кормить не обещали,1
"Я дико извиняюсь, а как этот пень в плане секса, м?
",1
дальше придут европидоры и скажут что и принесут мешочек круасанов.,1
посадить только бы на кол...,1
"не ублюдок, вонючий козёл!",1
"чурка армянская,я твой народ и род ебал🤣🤣🤣",1
"мозгов не хватает понять ,дома строют ни дет садов, ни школ ,нистоянок,дороги по пять раз асфальт ложат,седня положили,завтра трубы закапывают,по 10 раз за лето ,про бки по 3 _ 5 км ,это ли не вредительство,либо сговор со заправками,так едеш до работы 3 литра бенза тратиш,а как ремонт дорог все 10—12л,где антимонопольная служба,(на откатах жирует?)",0
"супер, супер, супер выглядите!!!!!!",0
"лучше быть сиротой, чем иметь таких братьев и сестер,",0
ключи отданы хозяину,0
мразоты,1
"трахнул, убил и деревце на могилке посадил)))",1
"если вы наблюдаете проблемы со связью, напишите нам, пожалуйста, подробности в онлайн-поддержку help.mts.by, укажите​ свой номер телефона, модель телефона, по возможности прикрепите скриншоты, иллюстрирующие проблему.",0
пёс молодец а хозяина машины уебать по яйцам надо за плохое отношение к овчарке,1
даже страшно представить.,0
на это блядь с ее хахарем противно смотреть.у них вся жопа в шрамах!,1
"сука где ты раньше был,нахуй та окроха(dt)",1
расстрелять на куй ...,1
"Причем количеством СССР тоже не особо славился
",0
чью жену так выебать?,1
"для них народ это москва, с. п. и моск. обл.",0
хуй всем в пярдак:d,1
"так держать🤝,вы молодцы.",0
"А развитие Китая без заметных кризисов - это и есть признак развивающегося социализма - плановость. А еще это признак развитого гос. капитализма. Где правящая бюрократия просто вовремя купирует все кризисы вливанием ресурсов.В какой-то момент в Китае начал проявляться криззис перепроизводство, так быстр обыли выделены ресурсы на сеть дорог (всех видов, особенно высокоскоростных) и вот, в Китае одна из самых развитых инфраструктур, только подстегнуло рынок. Но окупиться такая инфраструктура могла только в Китае. Но госкапитализм не противоречит социализму. Это элемент. Плановость была признаком социализма во времена СССР, хотя сами Штаты во всю использовали планирование, особенно в космической программе. В США плановость использовали частично, для купирование эффектов капитализма (как кстати и элемнтов социализма). А вот социализм, плановость использует массово, Китай использует его как нормальная коммунистическая страна - везде, где может. Китайцам тогда тоже надо бы поторопиться. США уже четко решили разбираться с Китаем, и второй срок Трампа наверняка станет временем начала активных действий. А куда торопится. При кризисе с США, они схлопнутся и перейдут в социализм, как СССР при Сталине. У Китая выход есть, в отличие от США.
",0
"путин хоть и конченный пидарас, но он полезный для запада пидарас. он наполнил казну западных стран российскими деньгами, разорил и разграбил россию, каждый год в россии на 1 миллион русских становится меньше, он освобождает место для китайцев. он самый лучший для запада президент россии.",1
вот эта тварь с дитем....... кормит........ сука продажная......,1
"А ты кто такой?Иди отседова
",1
пидор всевышннии валить,1
"слыш ты питух какой сука марс ,вы космадром построить не можите пидоры дырявые",1
"закройте тему,эта хуета так и будет петь👎",1
"женщина спросила про лицо.я и ответила ей,ноги -да,это сложно",0
пидер и в африке п....р ! как задолбали эти политические извращенцы !!!!,1
ха идиот лядов! если пидор ездиет снимать все провокации подряд то и тут ясно зачем этот гондон в беларуссию приехал. молодцы омоновцы что вовремя провокатора загребли но всё же жаль что пизды хорошей ему не дали.,1
"фашист недобитый, сучка продажная",1
"уроды еб.. что ещё сказать, правительство пида",1
"хлопьев сколько, чтобы залить стаканом кефира?",0
им бы вьебать также. родители хуевы. уебки,1
припухли что ли?,0
надо было ебнуть по голове хозяину по башке..,1
помоги рабу божьему сергею найти работу,0
"Бабушкин персиковый чай? )
",1
вот это мужики. класс с!!,0
"звонил на горячую линию по поводу недолива, результата ноль.у вас датчик не исправен.машина стоит под наклоном.тоже тэс на звездочке",0
какая вознятина,0
"мне мои характер нравиться. другим нравиться или нет, извини мне пофиг.",0
американцы за яйца подвесят за просранные гранты,1
красота !!!!!! только по моему это вечер,0
парень заслуживает уважения. настоящий мужчина. я горжусь такими людьми.,0
цена? музей русской сказки.,0
"это тебя тварь петушить будут все, кому не лень за все твои слова. ублюдок конченый. это ты шлюха и та женщина, что родила тебя.",1
у тебя и ебло петушиное...ты давно в очко долбишься ? 😂😂😂👆,1
"Оборотни среди нас: посадить бы их в клетку как зверей. На долго. Если не навсегда.
",1
как бы мне было ни тяжело всё всё я равно выдержу люблю себе эту в черту,0
"и я научилась,ура",0
не понимаете))) это с пультом))))),0
сука растрелять,1
"убить мало ,надо за одну ногу подвесить головой вниз,и пускай анализирует свои поступки 🥶🥶🥶",1
куплю абрикосы.,0
и не только детская......,0
"чтоб такое ляпнуть , нужно очень постараться просрать свои мозги ..... привет из донецка кури...ца!",1
проснулся? было такое.,0
"он все больше и больше походит на старого потрепанного жизнью,пидора",1
б нельзя сарs lоск использовать нарушение первых четырех правил иногда могут но если человек пишет большими простить буквами то его незамедлительно подвергают банят четвертованию перестают воспринимать пренебрежением начинают относится всерьез с нужное считают глупым и несерьезным подчеркнуть я считаю что так делать,0
"вроде и не пидор , а так , не понять, - назначенец из едроссов .",1
пусть твой сутинер о тебе беспокоиться,0
"ты хуятина сам то сидел, миротворц ебаный",1
а хвост где? всю красоту испортили!,0
выселить суку из крыма. но не в россию.,1
"не, я вас пидаоасов не ебу. я не по тем делам. то тебя бомжи на вокзале)))",1
чмо оно и есть чмо,1
чтобы ты сам сдох гнида,1
"калинина 7 5 этаж,струйкой бежит. но вонючая,до невозможности,как будто со ставка.",0
светлая память вам николай петрович.,0
а может теперь люди верят только в бабки ?,0
да схему можно как связать,0
говорят что мужика легче убить чем накормить но получается лучшие её убить чем накормить,1
хуйня он а не патриарх,1
"и сапоги, и гольфы , и белые и черные фартуки , вот это была чудесная форма...👍🌹😘",0
"актерышка с погорелого театра. классик мыльной оперы. нет сейчас хороших актеров,потому что,нет хорошего кино! есть очень-очень хреновые сериалы ни о чём!!! пустота.... всё хорошее испоганили,а своего не создали. менты-бандиты,бандиты менты. всё!!! все эти режиссеры и актёры на большее не способны. женщинам понравилась смазливая морда и это их радует. охи,ахи! а может быть он пидорас??? тогда что???",1
я предлагаю посодить его на кол!,1
"Ты на сосаче, не нужно каргокультить тут форчок, это выглядит уебищно. Пиши по-русски жиды.
",1
"приезжаешь значит ты к ней такой, и думаешь ща как вставлю ей, а там хуяк на хате два амбала, деньги забрали, телефон забрали, карты почистили, еще и выебли 🤣🤣🤣😂",1
а дакументы на него в порядке,0
и очень дева огорчает .,0
пидорас рыжий когда здохнеш пробурить буром дыру и тебя пидораса в низ башкой туда засунуть и насать туда,1
"моя сноха замечательная, жаль , но не будет дочерью",0
частной я работал на частное лицо развалили как пиздешного корнавируса вели а как сашло и мы папрасили помащь паслали нахер сваи довайте тогда пазволим так что идите вы пиздаболы в маскве может памогут а мы не масва город маленький,1
"у меня не украл лукашенко ничего. а наоборот - дал и в нашей стране при его правлении никто не стал жить хуже. это мое мнение , вам не навязываю, а вы живите со своим",0
классный пиздежь.,1
охуеть рожа,1
"приезжайте забирайте к вечеру, в какой день вам удобно",0
"вот в чём и вся главнейшая беда , что он (лука) своими разглагольствами о не залэжности и самостийности , развязал языки сепаратистски настроенным элементам... типа тихановской ... заигрался не на шутку , потерял остатки мозга (md)",0
где забрать телевизор,0
федя! засунь себе госдеп в задницу и так и ходи...,1
какой то один чинуша противостоит жителям всего города и ничего с ним сделать не могут. гнать в шею таких деятелей. снять с поста и возбудить уголовное дело за бездействие и нарушение предписаний роспотребнадзора в период борьбы с пандемией. куда смотрит прокуратура?,0
быдло уже 1000лет богатые дурят патриотизмом религией моралью будьте прокляты безмозглое быдло чернь 21 век ведь уже,1
за спасенные жизни поклон и огромное спасибо а насчет зарплаты не пишите вранье я обычный продавец почти столько получаю,0
пусть будет у нас у всех завтга обязательно и доброе,0
поцелуй христа в жопу,1
идиоты руки оторвать им,1
разстрелять,1
"радуга к перемене погоды, дай бог, чтобы и к перемене жизни, в смысле к лучшей, а аисты в этом помогут,",0
сама красавица и кофточка бесподобная! класс! 👍,0
только можно атаком мечтать,0
а может четвертовать ?,1
животные прославляющие этого черножопого пидора - вы и сейчас живёте в сталинской жопе - вы либо выблядки ваших вонючих дедов нквдистов и тюремных вертухаев - которых вы на палки одеваете - на хуй их оденьте - это всё на что они заслужили - либо вы просто мутанты совки - смерды без роду без племени,1
"это женская фраза реальная от мирилин монро чем больше познаю мужчин, тем больше нравятся собаки. мужчины мне причиняли и причиняют боль всегда, а собака только один раз, когда умерла.",0
млядь когда оно работает пидрило виталино? потом путин опять будет виноват.,1
"не все что случается в нашей жизни - к лучшему. в слове все очень много оттенков. все, что написано ниже этих слов, я соглашусь",0
"интересно, а как внутри?",0
обхват груди сколько см ? дифекты ?,0
наверное уродам надоело воевать к бендере пошли пидорасы конченые. земля им бетоном горите твари бандеровские в огне и с вами и ваша семья пусть будет проклята народом украины. какая проститутка вас выродков ебучих породила.,1
а у нас вот такой!,0
ты приезжай . мы тебе ширинку на рыло натянем. и порошенку тоже.,1
123 поменьше смотри мож поумнееш,0
просто ужасно не даи бог не каму такого пережить.,0
"как относитесь к дмитрию анатольевичу медведеву? не считаете ли, что всегда в тени, за широкой спиной в. в. путина?",0
"какому ссср, долбоёбы? мы присягали народу,как высшему источнику власти,,я это хорошо помню! а вы можете присягать хоть гитлеру,хоть мугабе...хоть убийце путину!!!",1
всю ебливую россию. можно. сажать не ошибёшься. вся тварь. там,1
"но вступать в войну никто не спешил. ждали чем же это блядь закончится. после сталинграда, когда в войне произошел этот жуткий поворот многие раздумали вступать в войну, точно знаю что турция и румыния.",0
"сбились в кучку шакалы, а как на митингах на девушках да на студентах отрывались!",1
"ты подобие вдв и не позорь поцонов, сьебись на хуй к путину",1
#6 отчиталась,0
чморина обочная,1
жопу прикрой дура.,1
вот епанутое создание,1
"такой стресс для животного, просто ужас, руки бы обломать или оторвать этому горе- водителю. живодер настоящий! сволочь!!!",1
"смотря кто ее носит, мужчина или женщина",0
охренеть 26 лет генерал майор.у всех отсосала?,1
пидарасня мелкая я бы им руки отхуячила по самые кочупатки изуверы,1
"все мрази садисты должны быть таким же путём, даже страшнее уничтожены!!! если рука поднимается на беззащитное животное или человека, то этим тварям нельзя быть среди нормальных людей!!!",1
завтра рабочий день и банки работают,0
у неё ещё очень много работы в россии. не у всех отсосала!!!,1
"ты засранец,я тебе покажу девушку,по шее получишь,с/л😂😂😂😂😂😂 твоя жена",1
"вот именно, человек с первой группой один проживал?",0
я тоже хочу убивать путинизм.!!!!!!,1
интересная ты женщина только печал стери с лица.,0
"Судя по коментам, опять старперы Пикабу с Яплакалъ.
",1
это была моя мечта!,0
"Не помню точно. Я где-то слышал, что кокосовое молоко - пшик, можно заменить водой. Если будете меня стращать тем, что свернётся - не свернется. Я его раз 20 готовил - было всё ок в 95 случаев.
",0
"ну да, что бы цены не росли, надо перед западом встать раком, так что ли...? вот она вся политика предательства, из-за которой уничтожили экономику россии в девяностые! а теперь расхлебываем результаты соглашательство от политиканов и предателей, типа горбатого и пьяндолыги ельцина, и тех кто их поддерживал! работать надо и не подчиняться указивкам забугорников, а не языком чесать всякую чушь, тогда и цены расти не будут!",1
специально скормил пидорас🥺,1
"чем бы дитя не тешилось,лишь бы не плакало! дегтярев-пидармон, куда ты полез?! народ недураки, все вам вылезет едросам-митингами!",1
сжечь ведьму😂,1
эту петарду им в пятую точку засунуть и поджечь,1
добрый день!у нас ливень.,0
"Стоить будет как самолёт. Ну продадут они десяток пикапов в год, ну и перестанут поставлять.
",0
это живодер... он стельками из собак торгует.,0
"тогда нотариальное соглашение об алиментах. у нас в области, по крайней мере так",0
расстрелять виновников,1
здравствуйте скажите а 40 размер вот такие есть,0
"страшная сила, эта ваша грудь)))",0
хорошее фото !скоро долбоебы будут про радугу спорить или уже спорят!,1
"нормальные белорусы понимают, что надо работать а не скакать..... заводы нахер позакрываются, если россия перестанет закупки их товара.... львиная доля идёт в россию.... и будут хер сосать.... адекватные это понимают....",1
"они не спят, они так думают",0
враги россии не спят!,0
куршев степан гаврилович 1902 год чувашская асср порецкий р-н д.сиява16.06 1944 хабаровский крайст ст. вяземская краоицкий совхоз куршевой евдокии степановне,0
ты шавка путановская свали в очко.,1
"если резко наклониться,голова закружится.постепенно наклониться и постепенно встать.а так здорово,легко выполняется..",0
"откуда набрали эту молодежь, и сколько им заплатили? действительно, стадо тупых баранов, без своего мнения, ничего из себя не представляют, а туда же, митинг. смотреть противно!",1
"всё молодые, студенты, учащиеся старших классов, рабочие предприятий.",0
"да только бы это было возможно, закон есть, но тысячи женщин не получают алименты на своих детей.",0
"пидоры вонючие, лучше б он сожрал вас, нелюди!",1
напишите цены,0
богатый город!,0
многие рейсы по отменяли,0
"Каракал хищное млекопитающее семейства кошачьих.
",1
"Проблема ещё и в том, что ей нужно паспорт менять по возрасту, а они говорят, что расписываться за паспорт нельзя и ещё что-то там Так что боюсь, как бы её куда не забрали за попытку забрать паспорт не расписавшись...
",0
привязать этих нелюдей к дереву и оставить....,1
это я этому пидору иди ищи другом месте пидор дергалин,1
хочешь часто секс!?),1
"давно пора таких тварей выкидывать из страны, без права возвращения пожизненно",1
очкуют пидорасы за свою жопаньку..,1
"я так понимаю, лупа исчезла ни у меня одной. нам ее вернут?",0
с одноклассников клиентов очень много. на все вопросы отвечаем в личные сообщения.,0
да его суку надо садить что его отмаэывают адвокаты а завтра он их ребенка задавит,1
"среди молодежи сейчас много порченых и подсаженных на легкие наркотики, т.е. жизнь они воспринимают по своему , обычно через нигатив...и подобным подобных жааааааалллллкккоооооо....обижают их, несчастных, непонятых.....они ведь такие особенные,сложные, неповторимые....еще и мусор со стола завтавляют ща собой убирать....срочно убить, зарезать и мода пошла расчленить и чумадан и выбросить ...",1
ублюдка престрилить надо без суда👎,1
"это кольцо по которому они ходят, это уже хабаровский майдан",0
за такое надо я_ца отрывать,1
"гореть им в аду,и их всей родне до 7 поколения!",1
омерзительное животное.,1
сейчас поймаю и будешь моя!!!,0
"с прискорбием сообщаю тебе - ты простой пиздобол, коля! *-)",1
"отстреливать таких,как бешенных собак!недолго им осталось!",1
а каково это читать тем кто его действительно брал ?,0
иуда!!!!двуличная иуда!!ниче ...ростов то для него закрыт теперь..куда бежать будет??в украину разве??,1
их не увольнять надо! а расстрелять как предателей белоруссии!,1
"слов нет, это коновалы, рыночные отношения, блин прибить их охота",1
нагнуть так чтоб собственный хуй укусил и руки в жопу обе по самые плечи!,1
"вы делаете сразу оплату, а я вам сразу высылаю.",0
"давайте ему сбросимся, он наверное голодает!",0
умница! дай бог вам счастья и здоровья!,0
впереди осень...любимое время года🍂🍁🍄,0
продажный ублюдок !!,1
"пожалуйста откликнитесь может кому то нужна собачка, ведь скоро осень и зима пожалейте их.",0
а типерь гобатый выходи.........сказал жыглов,0
он уже испортился,0
где ваша вера???????кто вы????😳,0
раньше бы за это сразу расстреляли бы если это было бы при сталине!!!,1
"этих подонков надо было расстреливать на месте, можжет и не дошло бы до сегодняшней ситуации",1
"а по-моему, на сиротке паразитируют и наживаются беспринципные и бессовестные взрослые твари.",1
"хули вы всех америкой пугает. там твкие же гондон сидят. и начать войну у них кишка тонка. но в америке люди на пенсии живут, а мы дохнем быстрее мух, вот и вся разница. я раньше за путина мог кому хочешь глотку заткнуть, а сейчас ради этого пиздобола я с горшка не слезу",1
"Ну вот например двое с военкафом не смогли отказаться. Сейчас не помню какой статьей тогда оперировали. И не смогут пока военнообязанные. Может в последнее время этот момент облегчили. Налоговая? Пфф. Штраф за парковку и тоже отказ. Еще был момент. Вроде даже бумага отказная на руках. Спустя 8 лет узнали что нихера то он не лишен гражданства. Какой то штраф выплыл, и на основании этого не отменили по итогу. А человек уже и на посольство давно забил.
",0
чем бежать,0
а я очень рада за нее! это счастье что котик жив.,0
печаль.тоска гнев,0
"Я понимаю что у конины тупые защитники, но что бы настолько? Сами то играли в игру, защищенцы, или как и конина посмотрели ролики на ютубе и сделали выводы?
",1
всего было изготовлено 20 автопоездов.один из них в риге живой-ждёт реставрацию.у нас же придурки всё порезали в металлолом.,0
"работать мамой конечно можно, но плотить налоги необходимо с любой заработанной суммы- государству",0
"манда ебаная.иди старикам помоги доброе дело сделай.хуесоски,всю жизнь на халяву.мразь тошнотворная",1
"внуков больше не возим. большие, им с нами тошно",0
красавица а кому не нравится так это от зависти,0
"есть люди и нелюди. это- вид нелюди.человек такого не сделает, а это на все готов: и убить, и по головам пройти, и всех продать и предать.урод.",1
"такого увидишь, и дар речи потеряешь......(md)",0
пидорастическое сборище евреев,1
"какой-то а куда полиция смотрит, что не кому сообщить куда следует, чтоб этих уродов преструнили",1
"а чего же вы хотели? сами ведь ходили за конституцию голосовали?! вот вам и доступная медицина... сейчас они больных как конвейер принимать будут. чем больше примут, тем больше денег. да и от пенсионеров избавляются, у стариков ведь денег лишних нет...",0
твари их бы так же поджеч .детям не куда податься и что поджигать надо руки им оторвать,1
"тогда не ослеп, сейчас точно пизда будет)",1
"ещё едут к родственникам близким,к маме,папе.все документы нужны на руках.людей кз вызывают на вахты в россию и то не могут уехать наши.вы выпускают",0
какая сволочь твой муж! трус и подлец. сил тебе и терпения.,1
"нормальное дело , стара мулька........ работают на лохов.",1
вот только смс - ка брякнула!,0
"вколят нам её, и это уже факт, при прохождении комиссии, надо отдать этим пидорам 2500 гульдонов, и вуаля, чип готов, эти мрази уже ничего не боятся, это бизнес ничего личного, 😕те кто голосовал за путинскую моль, желаю вам мрази, здознуть поскорей, от этой самой вакцыны.",1
ты долбаёб полный!!!,1
а результаты голосования вы будете вылаживать интересно сколько будет против мафии,0
"Потому что ускоглазые пидоры уже трубопровод туда планируют протянуть.
",1
пукин-конченная мразь и подонок!!!,1
всех защитников на мыло!!!,0
маш ты ветер любишь ну вообще то да пойдем я тебе вдую,1
этот старый маразматик уже внес свою лепту в развал страны в свое время,1
мальдивы,0
вот уроды а на кол их и точка,1
умные они!!!!,0
"набрали дебилоидов-придурков..., что называется обложились, враг не пройдёт, пуля не пролетит!!! клоуны, смотреть противно!!!",1
маски только родителям. не перегибайте,0
зато нам позор просрали страну и сидим как гниды втепле и рассуждает .,1
"Не, про засекречивание имущества нармас новость
",0
сука! конченная!,1
гнида прикорытная.,1
"тупо уничтожить власть и их подхалимов ! никаких судов, просто подчистую всех вырезать.",1
нет. ничего не пришло. я на книжку получаю,0
"А она не с рождения приближается? ЧТО ЗА ХУЙНЯ???
",1
"Если коротко - Мы такие все из себя распиздатые, а вы челядь - угомонитесь. Нихуя своего мы вам не отдадим. Смиритесь!!!!!! Короче, очередные игры в большой политике. Очередной БАННЫЙ ЦИРК!!!!
",1
"шакал в овечьей шкуре, никогда другим и не был.",1
ииии нега,0
"передай своимнаставникам,тварь,что нас по-прежнему не взять!вы нас никогда не возьмёте,ублюдки западные! сссука,ты,сссука,кем бы ты,блядина,не оказалось!пошёл на хуй с руского сайта,мррразь!",1
"здоровья, добра.",0
отпетрушить его надо,1
всех вас на хуй ведет ваш кормчий что с твоих поправок цены растут работы нет зарплаты мизерные депутаты с двойным гражданством как сидели так и сидят и ложили они хуй и на тебя и на поправки,1
дебилы за 1000 р потеть меньше чем за 5000 р не соглашусь,1
этим сексуальным червям крючок куда втыкать : в рот или в жопу?,1
а в министерстве лучшие сидят! это министерство является рассадником лжи!,0
"и это сказал гражданин россии, бывший советский человек. когда ж он сука перекрасится так успел?",1
долбоеб это ты!!ты никто видно в этой жизни поэтому тролишь тут!!и ты не в россии!!это факт!!,1
сорос старый хер сколько ты потомства наплодил,1
мочите ребята всех упоротых не нужна украина-2,1
"я так можно сказать лежал ,в больнице ,можно назвать морг ,и кто ухаживал за больным ,который не в состоянии позаботиться о себе также тоскали себе телегу на которой возят покойников и ночевали рядом ,вот такая у них медицина ,почему у них ,потому что у нас ее нет",0
приятного сна,0
стабильность,0
проснулся бы ленин может всех чиновников расстрелял бы,1
ну когда уж в руине идиоты закончатся?,0
"Просто модер такой же куколд
",1
"Реальная фамилия Шульженок. Лол, опять хохлы заливают.
",1
главное в сроки уложились.,0
"слава богу!!!душа аж замирала за них!!!умницы,!!! пример для самовоспитания ,целеустремленности,твердости духа,большой любви к жизни-очень впечатляет!!!!",0
"Вы правда считаете, что быдлокодер вашего софта на ПК и генно-кодер это один и тот же человек?
",1
"так вот где оказывается фургал работал, небось бригадиром числился а это его бригада, наверное повышенные обязательства выполнял, аж до губера дорос, не лыком шит.",0
растрелять и точка.,1
какие умники! и надо же так догадатся!а маленький до умиления хорош!!!,0
"как хорошо, что все обошлось.",0
я достойна больших денег! благодарю и принимаю!,0
расстрелять эту б...ь.,1
"дуракам закон - же не писан ,",0
везде хватает таких мест.,0
"После прочтения n-ного поста про коррупцию возникает идея ввести налог на коррупцию для чиновников. Типа вмененного дохода или приобретения годового патента.
",0
"обвес конечно зачетный,тока как пятнарь не украшай-он все равно говном останется",1
"откуда такая информацмия про животных? если она доставерна, я лично приду и пизда будет всем, кто к этому причастин!когда в следующий раз эти падлы будут это делать, отпишитесь, кто заметит, а лучше пойдите туда у дайте пиздюлей хороших этим выродкам!",1
жириновский как затычка в бочке -только затычка с дырками и сам не в состоянии заткнуть дырки даже в своей партии и политику ведёт купи - продай видим это по хабаровску вот и получается - чужую беду руками разведу а своей - ума не приложу,1
"грамотей ёбаный научись писать без ошибок, чмо тупорылое.",1
долбаёб азербайджанский народ твою ж*** на горячий самовар поставит.педрас мраз.,1
не верьте пиздоболы,1
"дети мои родные, как же я вас жду. и днём и ночью",0
"подтвердите описание петель , что означают стрелки ? все обозначения напишите пожалуйста !",0
"я не поняла...она, что..сама с собой раговаривала? :d",0
здравствуйте а квочка с цыплятами есть сколько стоит спасибо,0
юридическая группа gагап гарант дела по ведет семейным наследственным спорам имущественным процедуре банкротства физических лиц возврату банковских страховок спорам в дорожно транспортных происшествиях представительство судах по гражданским арбитражным делам защита на стадии следствия суда и по уголовным делам мы ироблему ваии иможем ре шb звоните мы проко бесплатно сультируем в ч в телефон,0
