text,label
на рыбачий в новосибирске можете привезти колотые,0
"путя сам обрезанный (еврей),вот своим товарищампо члену и помогает....славянское население они уничтожают по сценарию...это понятно уже давно.",1
"вот как какое-нибудь гавно про нашу россию или всевышних наших, умные гавнюки блогеры аж в потолок сруться, а вот как толковое, что то прокомментировать про гавнюков среди пендосов, так сидят, валенки мои сосут!",1
"надо прилюдно линчевать, а то как в китае расстрелять и близкие, чтобы патрон оплатили. мы граждане ссср живём честно, а нам плюют в лицо люди кто нам слуги",1
это где костенки?,0
"Жидам нельзя доверять. Жид всегда будет думать о благополучии своей диаспоры, но жиды хитрые они будут делать вид что любят русских и русскую культуру, что они беспокоятся о русских и хотят им всего хорошего и.т.д. Но это всего-лишь маскировка приведу сравнение с паразитами, забота паразита о теле хозяина вызвана желанием и дальше успешно на нем паразитировать, а не из истинного желания добра ему.
",1
какойсупер8 ст.л. уксуса на 1 литр воды .,0
гост 50 года а выпущена 1942 году потом министерство обороны рсфср а что такое было? и еще способ закатки банки современный,0
пристрелил поди потом,1
ах как хочется сосать такие сисики.,1
тебя ебет,1
больницы откройте. а пожрем мы дома. на рестораны денег нету,0
ебанутый поп,1
такие родители и воспитывают недоразвитых лгбтэшников,1
"ну так поймать его и отпиздить, делов то ёпта",1
"а мне кажется он вообще их разочаровывал....проще сказать наверное что она блядь, чем признать свой нестояк :d :d :d",1
я этого хохла знаю он пидераст,1
что вы волнуетесь к ну людей за этих вымрет тридцать они миллионов не вписались в в рынок не думайте об этом вырастут новые анатолий чубайс,0
многострадалицы....,0
оплатила с карты 4030 в 22-54 сумму 207 руб. светлана владимировна т.,0
давайте о другом. когда маленькие детские будут:d,0
посмотрите на авто которые едут за ним.тогда таких авто небыло,0
чмо танькамакарка обоссанное,1
это да :( :( :( вечная память им всем,0
"в стране сплошной бардак!!! нечего хорошего в стране уже давно не происходит, жизнь как на пороховой бочке, незнаешь , что будет завтра....",0
"от ужасов нищеты и тягот мытарств голодных у многих уже помутилась синаптическая активность и уже в сумеречном состоянии они приняли медведя за пищу и возжелали насытиться плотью еяго , тайно укрывшись на руинах тракторного (fr) 🎉 (lo) (lo) (lo)",0
весело было!!!,0
"выбора особенно не было,но оливки мне по тону понравились! а алешка довольный и теперь всем хвастает что он ремонт сделал! завтра поедем путешевствовать в город и продолжать украшивать свой быт! шторы посмотреть нужно и комод! но жарко на улице,загадывать не буду!",0
"почему же!? у россии есть беда, в таких ...как ты! ты же насквозь бендеровец продажный, вин",1
"стрельников!ты не старайся!я не читаю твои опусы от слова совсем!пиши в журнал веселые картинки свой бред!а сам нахер с украинской страницы!тупица!ты сидишь в пиндосовском инете,одноклассники принадлежат америке!😂😂😂😂😂😂старый мудак!",1
когда заходишь к соседям и при посещении колоний.,0
сбербанк онлайн чек по операции онлайн сбербанк опериция карты на карту перевод с дата опера ации мск мая оо операции мску время з бо ч номер документа чз зоч операции статус выполнен успешно сумма операции бо со руб комиссия ооо руб отправитель иг бв получатель карты зб код ав вторизации оз получатель платежа элина аигоревна к по платеж выполнен опгипе sbегb,0
"сука угробил ни в чём не повинную жизнь, а теперь инсульт у этой гниды. пидор ты мишка, а не человек",1
"да уж всем не угодить, нет асфальта плохо, делают асфальт тоже плохо а люди правы что в такую жару не возможно работать, только один вариант работать ночью во блага посёлка, можно и потерпеть.",0
писарчук идиот полный.,1
хуярте его,1
ну да только через 5 дней если не спрячет,0
"скажите кто нибудь, что за порода и где купить",0
"володин -предатель национальных интересов россии! мразь едросовская, полицай, пидар-пуцтриот!",1
конечно же уебак,1
ты ещё и ебанутая на всю голову😂😂😂,1
"у меня все израсходованно, только мясо 200 тн",0
отписываюсь. дебильная политическая группа и непонятно при чем тут магадан.,0
"хозяин, машина в тепле, а собака в воде...бедный пес..",0
хочу его трахат и в ротик засунуть,1
соску дайте ему...,0
"ЕМЕЛЬЯНЕНКО БЭЙДЕР ПРОГНОЗ СТАРЫЙ МЕРИН ПРОТИВ МОЛОДОГО АМЕРИАНЦА 26 ЯНВАРЯ 2019 ГОДА
",1
"пиздаболы, прежде чем обвинять его, докажите что он был за рулем",1
дермо ини и есть,1
"хуесос,до свидос!",1
"народ недоволен, и это правильно,но это все из за того , что нами 30 лет, правили под диктовку про американских советников , что напишут , то и выполняют ,наши депутаты, дядя сем командует, по конституции 1993г, отсюда и пенсии мезерные и налоги и жкх,,сейчас путин за народ , просил проголосовать за изменения в конституции, за суверенитет, да проснитесь вы люди, наша страна наши правила! горбачёв нас предал, развалил страну, если в рамках закона ,народ поднимит вопрос о границах 1945г ,все как один ,все сольется американская власть ,и мы победим!",0
"ищу серьги ракушкой , пишите пож. в личке",0
шшш уроzитиvе иуроzитиvе шшш vк со иl курс zитиvе расстрелять нахуй,1
могу обменятся,0
у нас полстраны оленей человек будет блять тонуть гореть умирать нет бы спасать человека будут ржать и снимать на телефон уебки желание в такие момент отнять этот айфон смотреть этому режиссеру в глаза и медленно плашмя ему этот телефон в жопу пихать,1
аля джордж флоида . провокация . вот суки не русс. жаль наших мальчиков полицейских . в чужой игре . те чурбанье твари.,1
жадина дай кусочек раздразнил только .,0
"А кто их сделал дикарями? Не общественное ли бытие которое сложилось в их стране? Почему-то вы предпочтете делить людей на правильных и неправильных а не развивать неразвитых.
",1
согласна с автором. долой мозгоеб на 1 канале,1
"а нечего их увольнять стрелять надо,тогда боятся начнут.",1
"Шарий правильно стебёт, а ты нет. На ebach.ru тебя бы обоссали
",1
"я очень хочу жить в прекрасном доме, построенном на таком красивом ландшафте",0
"смотрю все тётеньки избалованные в комментах, 100 лет прошло а мне и сейчас такие нравятся!",0
"таких только стрелять, чтобы не плодились.",1
"ты. свиноподобная крыса , пукинская проститутка. блядина ещё и хрюкаеш мрази на крысячая погоди пятачек тебе сверну падаль",1
сейчас сам гараж потерял свою значимость. современному мужику техника не интересна. весь ремонт сводится максим накачать колесо машины. к сожалению.,0
бг с здорово,0
"квиллинг это не стиль, а техника.",0
"мошенники, будьте осторожны!",0
а по телику на украине пиздят мол россия напала на грузию пускай скажут спасибо что дальше недодавили черножопых,1
"таки да, белорусы еще не знают всех прелестей долбаной демократии, просто поражаюсь как народ добровольно лезет в дерьмо, они батьку в попку целовать должны что недопускал этих гондонов штопаных в страну, ну а теперь черпайте ситечком свою сраную дерьмократию",1
у меня мальчик слушается но надо глаз да глаз,0
если и гибнут русские на донбассе это не значит что просто так вопервых это их личное решение а вовторых что-бы твари фашиские не расползались по земле обиднее если тебя фашисты сожгут живьём в доме культуры как в одессе а вам всем плевать,1
труд ещё не одного не испортил.,0
😿😿😿😿😿😿дедпердун не пригласишь на свадьбу? я очень хотел повеселиться 😿😿😿😹😹😹😹,1
эту сучку в камеру тогда она может что то поймет. отбросы общества!,1
одно можно уже абсолютно точно сказать о нём - ссыкливая мразь,1
срочно дать ему угощение ! красавец!,0
ммммм любишь раком,1
вали на хуй ты уебок,1
унечтожать и вырезать пидарасов и не жалко гнид.,1
"коловрат Больше на гитлерюгент похоже, которую Нестеров и Ролло единодушно обозвали гейской.
",1
"раньше не много по проще было, если обещали так пусть и выплачивают, деньги на сегодняшний день не лишние тем более на дитей, а вы наверное миллионы получаете, раз так говорите",0
"сколько был в использовании, на сколько квадратов отапливает",0
bгее тие снаппеl хотелось бы сказать александру григ лукашенко горьевичу огромное спасибо за его миротворческие усилия которые мы весьма ценим но в связи с его регулярными обращениями с пожеланиями мира украине его жалостью бедолаге клоуну зеленскому и о хотелось бы напомнить президенту беларуси о четырех миллионах жителей республик донбасса пять живущих бандеровцев лет минами снарядами под и мы не хотим жить одной стране с этим вислоухим быдлом в представителя которого вы жалеете александр григорьевич будут жить больше четыре миллиона человек кне хотят и не в составе украины александр григорьевич той украины которая славит ту мразь которая живьем миллионы белорусов великой отечественной спалила в войне уясните лукашенко надеюсь это хорошенько товарищ я разъяснил ситуацию более чем доступным языком о ббо сеdитеd об,1
да ..!! лукашенка - прав.!! путин будет президентом только до 2035 года...! а там опять обнулится и опять станет президентом- до 2135 года .!! пусть пидарасы хохлы издохнут от горя...,1
урод показывает свою силу над живой душой которая ему даже сдачи дать не может. расстрелять так сказал бы сталин.,1
найти и убить жестока,1
да- не тех людей пидорасами назвали,1
шикарная собака! внешне на мою похож.,0
в хабаровске уже разобрались .,0
"интересно, если отрубить голову котякова, сколько килограмм будет весить его рыло???",1
"чем хочешь заработать, что умеешь?",0
"хабаровск! если что только не останавливайтесь по пути все к вам примкнут. вы настоящие, поклон вам всем.",0
"Обожал смотреть его видосы. Распоковки посылок с баскетболистами, рекорды по поднятию гири, различные стори эхх вот же времена были...
",0
"пеньковский ,беленко и другие предатели невинные ангелочки в сравненьи с этим пидарюгой . бандеры ,шушкевичи и прочие хохлы эта жн сука в ссср жила ,",1
наш русский!!!!!,0
смотришь это и разное гавно на экран вылезает автор ты урод,1
"был однажды,в ж/д поликлинике.а там проходили ежегодную медкомиссию железнодорожники. вот и узнал,из их разговоров",0
нытик мокрожопый лучше быть шлюхен геем чем епаный в рот воровать сандалии ...:-d,1
такие штуки штук 200 минимум в сирию и ебашить сплошняком по ёбаной туркосрани-чуркосрани и жидам ндобиткам до полного уничтожения,1
как бы заказать 52?,0
"в хуй не пыхти, клоун",1
на лабрадориков похожи некоторые,0
"я предпочитаю реальный трах(lo)﻿:-d﻿виртом я сыта не буду) а вот таким как ты и это за счастье) потому и поздравляла ты здесь россиян с днем россии, прикрепив свое видео, на котором оголяла коленки, посмешище блять :-d﻿😂",1
за украину я тебе в следующий раз рожу разобью,1
"загубили собаку, их бы самих кастрировать.",1
"приезжайте,нашёлся ваш толик ! забирайте своё добро,целуйте в темечко и чешите ему за ушком. рассчитается сам с вами. собаку оставляю себе. вознаграждение считай пропало.😄",0
так и пиздуй в свой дагестан всем табором своим и понимайте там друг друга сколько хотите вместе со своим менталитетом.а мы уж как нибудь и без тебя и обезьян у себя сами неплохо проживем.вам нигде не рады,1
"турки ,охуевшие. кипра им мало.",1
"не кажется, а на самом деле люди в ссср были добрее.",0
как хорошо .что не перевелись на руст такие люди ... значит мы еще живы,0
"уж если кто и чмо, так сам роджерс.",1
и к сожалению этих тварей все больше размножается,1
"Оккупантами в России москвичей называют. Есть такой обычай.
",1
какой пидор эту информацию выложил и зачем,1
ты ебланка бань свой сайт,1
вонючий долбоеб!! сам и признавай итоги выборов,1
"александр григорьевич, а не пора ли расстрелять нахер этих тупорылых баб?",1
ой я кошку не хотела...а теперь она мася..масечка...масюсюня,0
сука конченная,1
кlагоbиl оео б з l в я точно всем советую чем ныть и унывать включите настроение на всё натанцевать с о ауи радости вам сром о,0
"сочетание красивое, но ярковато.",0
"падметели правельно, рф хуета. всё протев народа.",1
подстава какая то,0
"нет,у нас долбоебов меньнше",1
ты в натуре эшаг пошёл нахуй отцюда инцестник,1
"спасибо,надежда,я тоже больше люблю розы,но что-то захотелось про лилии написать.благодарю вас за теплый отзыв,мне очень приятно!!!(lo) (lo) (lo)",0
динамо на 3 забить а ты пидор все хорошо.,1
"Чтобы сделать абзац надо или нажать вместе Shift Enter или если с мобильного, то каждый отдельный абзац делать, как отдельный кусочек текста т.е. перед каждым абзацем нажимать на кнопку Текст
",0
главное чтобы ты случайно не сдох сука.,1
кто смотрит этого наливкина от одного его вида воротит..ублюдок херню несёт какую то,1
"олег, спасибо....вдул с утра))))",1
расстрел. и никак иначе. другие задумаются.,1
это те кто не получил за июнь и июль!!!,0
"Сколько же мелкобукв в треде, ненавижу вас уебища .
",1
"тварь, расстрелять !!!!!!.",1
а забор какой высоты должен быть ?,0
"нам бы сейчас с этими мозгами да в ту жизнь , тоже наверное сто раз бы подумали прежде чем жениться или выходить замуж !",0
"лебедя убил, яйца обрезать по самые уши.👎👎👎",1
судья пидор!!!!!!,1
сборище пидорасов и лесбиянок.,1
на литровую банку-700 мл воды?а сколько огурчиков?,0
на хуй расстрелять два раза,1
"Этот месседж не для лахтадебилов, так что иди на хуй со своим сисяном.
",1
какой ты вумный8oi 8oi 8oi,0
прописка днр обязательна?,0
вот сучара блин и анафемы не боится.,1
"скажу от себя - свиноводство не для всех! хотите прибыль то надо: 1) иметь деньги на свиней, 2) не экономить на свиньях - на кормах, премиксах и содержании, 3) заводить хороших свиней ( не обязательно чистопородных,но здоровых и купленных у ответственных хозяев), 4) уметь не только вырастить свинью или поросят, но уметь их реализовать, сделать хорошую рекламу своей продукции, научиться делать полуфабрикаты,тушенку,колбасу, копчености и т.п. 5) держать много свиней т.к с 1-2 прибыли нет практически. и последнее - прежде чем начать - изучить теорию содержания свиней, чтоб не писать в группу по всякой ерунде - чем кормить, когда витамины и железо колоть поросятам и т.п. всем удачи и добра!",0
"путин больной человек,, у него мания величия , его надо лечить , а эта болезнь не лечится , ему не место среди людей ,, таких нелюдей надо убивать сразу , чтоб не заражал других,,",1
всё с тобой понятно.иди на хер быдло тупорылое.,1
"оно 47 кг весит, я его даже до помойки донести не могу
",1
завидуйте молча - у нас лучший президент !,0
"Первый пункт всё объясняет, слишком много времени нужно для навыков. Хотя в целом тут скорее дело в избирательности котов для загрузки.
",0
если бы всё так было просто!:(,0
утра доброго всем!!!,0
сталин бы их растрелял,1
"все дырявые,у них в партии,и кто,за них ,едросов пидориков:) :) :)",1
"а почиму ,все кто причстен ,к варовству ,ещё на свободе? к тому же,продолжают свой воровской промысел!",0
20 рублей кг.,0
"зомби в масках у вас что нет родителей , детей и жон ? кого вы бьете суки ? чтоб у вас руки от отсохли ! и ради кого ??? этого агронома безграмотного , каторый огласил себя сегодня в новостях военным ( каким боком ? ) военным стал когда ему и коли пошили форму маршала ? он не вечен и кем останетесь вы ?",1
"вы стены по считайте кв., а не пол. вы же стены собираетесь клеить.",0
одного пидара вся пидор гос дума пасадили,1
"суки никак ненасытятся,а детям на лечение смс переводами собираем.зачем нам налогооблажение ,чтобы этих уродов кормить!!!!!!!",1
"где?! где немедля посмореть это?!!!! неужели у пшеков на нексте блядоруском этого нет?! как же так, я не могу поверить!!!",1
вопрос что надо копить .чтобы открыть потом кованные ворота? кто знает подскажите.,0
"да уж,с таким уебаном мне тягаться не с руки. боюсь не потяну))",1
"сбой произошел при загрузке игры. была тихая паника....)))) сейчас все получилось, я в игре. спасибо!",0
"это точно про меня.моя душа умерла год назад,только мое тело еще живет.",0
маленький...гдазки ооочень печальные...,0
как выростить такую красоту на своём участке?,0
я бы зарезал эту тварь,1
как он зае... ал. фокусник ху..... в.,1
убить такого мало мразь сука отрубить голову блядь обидеть ангелочка сука где наша казнь,1
"со всем ебанулись,простите за вырождения.",1
с днем рождения тебя маленький рост и большой.чтобы все.твои желания исполнялись.,0
ивановская область город тейково,0
костюм рубашкой с в состоянии на отличном оор класс гео пот чвмр dиа,0
найти этого пидора!!! да на кол посадить!!!,1
"уёбок, ты то меня в лицо знаешь, а мне какому пидарасту в лицо пинать?!!-)",1
да ну нахуй вот это развалюхе ну путин ещё хвалиться ай не хорошо это не хорошо,1
"прикольно, как будто из старого забора 🤣",0
и зачем жарить ??? бананы??????? и так очень вкусно....,0
"кстати на первой бумажке,которая является товарным чеком,-внизу написано -безналичный расчет,-где слово безналичныйона закрыла другой бумажкой.и в товарном чеке должны быть конкретно описаны оказанные услуги-а не просто ветуслуги-это филькина грамота.",0
"добрый вечер, сколько стоит выкопать картошку ? за 1 сотку",0
чего пиздим их надо пиздить,1
"травят нас , дышать нечем и плевать им на нас . и горячая линия , не",0
"мудила, его к растрелу!",1
"да, да! невинные овечки, ничего не знали и не ведали куда идут и зачем! суки, расстреливать не жалея !",1
"это единственное имя, которое упомянуто в священном коране",0
у нас прокат в городе есть. алла прокат.,0
а полиции и росгвардии типа одни рахиты служат?,1
71х195. дверь с дверной коробкой,0
"гниды,их травить надо",1
я работник скорой уж точно знаю!обращайтесь!,0
"сев. казахстан. за каждым огородом росла. семена кушали. отец ,в войну и после военные годы чего только не ели, сладкий корень, зайчью капусту, лопух, калачики....",0
да ебанутые люди только такое могли сделать!,1
молодец помнит,0
"не понятно, правда, модель чего Тупой пизды, очевидно. Сферическая, в информационном вакууме.
",1
правельно стрелять их нужно козлов!!!,1
светлая память такому актеру!!! супер и класс!!. великолепный человек юрий никулин!!👍﻿👍﻿👍﻿❤️﻿💋﻿💋﻿💋﻿(fr)﻿:-d﻿🌼﻿🌼﻿🌼﻿,0
это что за козел такое сказал и в каких новостях ?,1
по закону они и обязаны платить если кто не в курсе.,0
народ наш крут лишь в том как деградирует ебут его а блять он аплодируетфф,1
"Либо это рациональное мнение, что русским действительно лучше жить в России.
",1
размял булочки и вошёл бы!🌹,0
если ано водной то можно лечиться а если мясной то у вы,0
"с праздником воздушные- десантные войска!!! страна благодарит вас за мир,за будущее,за свободу!!! и пусть нашими ребятами правит разум и любовь!!!",0
пидор ебаный здохни этой ночью,1
"ему бы башку оторвать,,козлина..",1
"и что хорошего??? а если ребёнок испугаются? дуристика... мама должна быть с ребёнком, но не собака!!!!",0
самый продвинутый пидор россии,1
долбоёбы у власти,1
"да покуй, одевайтесь как хочется, по настроею",0
"говарить багина завуть😁 , да хуй тебя, мозг надо поменять у тея сумасшедший блинь. бл***ть сматри губки как пахоже на жопа обезьяна 😆😆😆",1
а я сошла с ума- вот такая досада,0
"вечно в ответе ж..па,а бить надо по голове,что б материки смешались.",1
друзья кто знает растёт ли в германии лопух ?.,0
а у нас не также?,0
"с таким образом в аватарке,богохульничать грех.",0
"посадила черенки в картофеле,картофель уже зацвёл розы не выросли 😜",0
самого за яйца подвесить8oi,1
"кеша ты извиняюсь за вырожения; долбоёб???? не дай бог у тебя дом рухнет, а ты уедешь на временное место жительства в другой регион! как тебя тогда называть будем???",1
"возле кб нет уже, отпустили, наверно, проехал по городу - не встретил.",0
"Плюс постоянный перегрев
",0
кучка недалеких дебилов пару человек пристрелить остальные сами разбегутся,1
"значит, что кроме причиндалов и нет ничего!",0
капитаном это нечто и вернулось из германии ...,0
расстрел с конфискацией ближнего круга,1
"не понимаю, что тут удивительного? срач тв со время создания канала прославился пиздежом. это же путинский говнотелевизор, в который верят только всякие черемисы и прочие долбоёбы на расии",1
"уроды,посадить их голой жопой на термитник ,пусть по мучаются",1
он так то без рогий...,0
"Почему же? Я что, рыжий что ли) От чего... Почему я не могу защищаться от нападок педофилов? Ты что, педофил? Или мальчик, который любит большую колбаску в заднем проходе? А? Дружок) кто ты и с какого хуя ты мне говоришь что делать. Сначала разговариватт научись, школота.
",1
"неправда, лудший падорок для женщины ето внимание мущины которого она любит",0
проломить башку этому гандону ..,1
десантуру на этом не проведеш,0
заявления сказочных долбоебов подручных президента клоуна зе им всем вмести с клоуном нужно лечится в дурке,1
надо было ее зарезать 😠гадость,1
"я не только спала на стуле, я ещё мыла весь этаж больницы вместе с туалетами. и доедала что останется у детей в тарелка. с кухни мне не довали. неположено.",0
поэтому господь говорит:все согрешили и лишены славы божьей.в том числе и мне.,0
кукин илья,0
вот так надо уговаривать на минет сразу рот открыла,1
а когда везде мерещатся идиоты это что? прежде чем другим в жопу заглядывать сначала сам подмойся.,1
вы сэр просто баран- и не оскорбляйте людей,1
сам алыймалый сладенький кафтан зелёный бархатный,0
не уже ли что то не верится.по живем увидем.,0
"омон не трогать куда скажут то и будет, американы пидары проебали белоруссию опять.",1
"это кольцо,а не контрацептив",0
"эй ты пидор слушай меня если они цучмеки а ты кто , шваень кочапь .тех кого называешь цучмекам знает твою культуры ,знает твой язык,знает твою истории,знает твою кухни .хот ты сам про своё что то знаешь? теперь кто цучмеки вы или мы .таких как ты надо ебать.ублдок ты .",1
с днём рождения дорогая!!!!!,0
не россия простила а кучка пидорасав.,1
японская бу в пять раз безопасней чем новый китай,0
"пидоры все в правительстве, живьём закапывать сучар!!!",1
"чужих богов на русь, из распутства князя.в обмен на исцеленье завезли.перуна бога главного в илью произвели. поник народ под игом христианства, забыв богов своих весёлых. рабами божьими вдруг сали потомки не сгибаемых славян. это написал поэт жуковский. однако это горькая правда для населения россии.",0
"Хто знает что там за мужчины, я жене наоборот всегда советую с небольшим каблуком ботиночки. А летом кеды или кроссовки. И на рыбалку и в походы ее беру с собой. А на рыбалке и в лесу каблук и шпилька верный способ сломать ногу или пропороть лодку. Да и на велосипеде некомфортно ей было бы.
",0
тебе из перу видней,0
"что вы привязались к этим девяностым,еще гражданскую приплетите или опричнину ивана грозного.вперед надо смотреть,а так за 20 лет нас уже еще недавно голожопый китай обогнал,на очереди вьетнам с бразилией.россия натурально стала банановой страной без производства,только вместо бананов поставляем в цивилизованные страны нефть,газ и другие ископаемые.путинские друганы олигархи с этого имеют золотые унитазы на своих яхтах-самолетах,миллиардные счета на западе а вам копеечную прибавку к нищенской пенсии, дешевую химическую еду на пальмовом масле,патриотическую пропаганду по телевизору для дебилов и поборы и штрафы чтоб знали свое место в стойле холопы.а если к тебе в гости нагрянет президент и воткнет вилку в жопу по приколу как в фильме убить драконатак ты наверное и помрешь от счастья.",1
худой киргиз пошел ты на хуй,1
и я тоже хочу.... 😤😤😤,0
как можно не влюбиться?..❤️﻿,0
"да прям там же закопать,животное ебучая",1
"я живу на кавказе,у нас нет к сожалению валенок😊",0
"то днем фары включай, теперь маску носи даже когда один идёшь, удостоверение предьяви при покупки алкогольной продукции людям старше 21 года, что ещё придумают наши заботливые чиновники для простого народа? 🤔",0
господа похерте этого полудурка. давайте вернемся к теме ветки. этот алкаш вроде вчера в суде был. что там оно за показания давало?,1
"надо их расстреливать, иначе это не остановить",1
"дебилы,кто такие советы даёт.",1
"Не переводи стрелки. Тут конкретно обсуждают, что покаки и попуки с багдасарян на автаче нахуй не нужны и точка.
",1
"иди в пизду, мудак. будешь тут ещё писать мне, ублюдок. сдохни, пидор.",1
"не корни у них есть а желание выпить ; и мозги, если острова строят!? а у автора и мозгов нету! одна русофобия!",0
"мне до японского фонаря всякие макаревичти, шевчуки и прочие джигурды..... эта быдлятина достала уже.... эти скоморохи заебали... ни хрена не делают... эти пендосы учат меня как жить???? а повкалывайте на заводе, поучите утырочных детей, поработайте медиком... и вот тогда поговорим на равных... и не стоит лапать мою великую страну своими мерзкими слюнявыми пальцами!!!!!!!!!!!!",1
америкосы мне диктуют))))))),0
"нашел время и место для гуляний, дебилы блять хватит всякую ерунду распространять.",1
"уверен на все 100%что мы никогда не увидимся и ни созвонимся ,а выразить вам своё восхищение-обязан !",0
ахххх хуйло клоуны тебя окружают со всех сторон это вся твоя опущенная семейка долбоёбов,1
кастрировать полностью,1
да идиотка эта свиноматка. врачи герои что она родила. злездулька.,1
я только прочёл... начальник колонны возьмёт 4 водителей и сразу такого начальника на послать надо! не боюсь из бывших дальнобойщиков придавших профессию! пидор одним словом!,1
"его надо к верху ногами и тряхнуть, чтобы мозга на место встали.",1
купальник просто суперский!!! 👍👍👍💋💋💋,0
кастрировать,1
пешково азовский район и город кореновск могу помочь!,0
точно россия,0
да лучше и не бывает. супер!!!,0
у нас речка рядом - а помидоры- турция,0
"всем доброго дня!!! украшения люблю...у меня три дырки в одном ухе т в другом)) все в серебре сейчас и цепочки,браслеты...эххххххххх я сорока точно!",0
я смотрю тут грабят все по жести.раньше в 10 был тут в 20 не вхожу,0
не верит только вечно завистливое хохлобыдло..,1
"вообще на двух стульях одной задницей сидеть опасно- стульчики разьедуться и батько провалится , а там и копчик может сломаться, и придется под себя ходить.",0
